ano,quantidade_vinculos_ativos,cep,bairros_fortaleza
2019,3,60170040,0046
2019,1,60160230,0046
2019,4,60170250,0046
2019,5,60115280,0046
2019,2,60160230,0046
2019,14,60165070,0046
2019,1,60125150,0046
2019,3,60160250,0046
2019,1,60115170,0046
2019,1,60160230,0046
2019,1,60115170,0046
2019,2,60160250,0046
2019,1,60125100,0046
2019,1,60160230,0046
2019,2,60170320,0046
2019,2,60115000,0046
2019,5,60170240,0046
2019,5,60165081,0046
2019,48,60165081,0046
2019,3,60160060,0046
2019,3,60160230,0046
2019,1,60160230,0046
2019,4,60170000,0046
2019,3,60160230,0046
2019,1,60160230,0046
2019,5,60120000,0046
2019,7,60125150,0046
2019,14,60160140,0046
2019,4,60160230,0046
2019,1,60115190,0046
2019,5,60175070,0046
2019,4,60170020,0046
2019,30,60175070,0046
2019,6,60125160,0046
2019,2,60160070,0046
2019,2,60120020,0046
2019,10,60110370,0046
2019,6,60165110,0046
2019,1,60115190,0046
2019,4,60115080,0046
2019,1,60160230,0046
2019,2,60170310,0046
2019,1,60115190,0046
2019,1,60160230,0046
2019,2,60160230,0046
2019,75,60170320,0046
2019,4,60160140,0046
2019,1,60165090,0046
2019,4,60120020,0046
2019,1,60115220,0046
2019,2,60175070,0046
2019,23,60125100,0046
2019,1,60160230,0046
2019,4,60160230,0046
2019,4,60170320,0046
2019,2,60125070,0046
2019,3,60160110,0046
2019,10,60160230,0046
2019,3,60170240,0046
2019,1,60160230,0046
2019,10,60160140,0046
2019,4,60170020,0046
2019,7,60160230,0046
2019,4,60165080,0046
2019,2,60170020,0046
2019,2,60160110,0046
2019,3,60115170,0046
2019,11,60165121,0046
2019,2,60160230,0046
2019,12,60120000,0046
2019,2,60125150,0046
2019,6,60125150,0046
2019,3,60120000,0046
2019,8,60115190,0046
2019,11,60165180,0046
2019,16,60170220,0046
2019,1,60170240,0046
2019,5,60170040,0046
2019,6,60160230,0046
2019,1,60160230,0046
2019,1,60170240,0046
2019,5,60125100,0046
2019,1,60160230,0046
2019,5,60160230,0046
2019,5,60115170,0046
2019,1,60160230,0046
2019,1,60160230,0046
2019,1,60170320,0046
2019,45,60160230,0046
2019,6,60115190,0046
2019,600,60160140,0046
2019,6,60115000,0046
2019,14,60120000,0046
2019,1,60170150,0046
2019,3,60125120,0046
2019,2,60165121,0046
2019,11,60115080,0046
2019,1,60160230,0046
2019,1,60160110,0046
2019,6,60160041,0046
2019,1,60160120,0046
2019,9,60170250,0046
2019,9,60165121,0046
2019,9,60160230,0046
2019,1,60170040,0046
2019,4,60160230,0046
2019,3,60175000,0046
2019,1,60170270,0046
2019,42,60120000,0046
2019,5433,60170000,0046
2019,14,60120000,0046
2019,1,60170240,0046
2019,4,60160230,0046
2019,1,60170320,0046
2019,6,60160120,0046
2019,1,60165090,0046
2019,6,60160080,0046
2019,15,60170310,0046
2019,2,60160230,0046
2019,22,60120000,0046
2019,7,60165121,0046
2019,4,60125000,0046
2019,8,60160230,0046
2019,12,60165070,0046
2019,3,60170310,0046
2019,3,60160250,0046
2019,8,60160230,0046
2019,5,60160120,0046
2019,1,60120020,0046
2019,1,60175070,0046
2019,2,60160230,0046
2019,6,60160120,0046
2019,3,60120020,0046
2019,3,60115000,0046
2019,1,60160230,0046
2019,6,60170240,0046
2019,22,60160230,0046
2019,5,60165070,0046
2019,4,60170000,0046
2019,1,60120020,0046
2019,1,60120020,0046
2019,2,60160230,0046
2019,5,60160140,0046
2019,4,60160230,0046
2019,15,60120000,0046
2019,3,60115080,0046
2019,6,60115000,0046
2019,1,60170020,0046
2019,5,60160230,0046
2019,1,60120020,0046
2019,1,60170000,0046
2019,13,60165090,0046
2019,3,60110370,0046
2019,24,60115000,0046
2019,5,60125150,0046
2019,4,60115170,0046
2019,6,60165070,0046
2019,5,60115280,0046
2019,1,60125070,0046
2019,14,60160120,0046
2019,4,60170000,0046
2019,8,60170250,0046
2019,3,60170310,0046
2019,6,60160230,0046
2019,9,60160110,0046
2019,6,60165121,0046
2019,5,60160120,0046
2019,1,60165070,0046
2019,9,60115080,0046
2019,3,60115280,0046
2019,5,60170000,0046
2019,15,60170000,0046
2019,8,60125000,0046
2019,7,60170250,0046
2019,3,60170250,0046
2019,2,60160230,0046
2019,2,60160230,0046
2019,19,60165121,0046
2019,4,60175000,0046
2019,1,60160140,0046
2019,11,60160230,0046
2019,5,60841370,0047
2019,1,60870830,0047
2019,1,60862640,0047
2019,51,60840280,0047
2019,12,60841130,0047
2019,4,60871660,0047
2019,2,60840000,0047
2019,3,60871030,0047
2019,1,60862580,0047
2019,6,60830260,0047
2019,3,60830360,0047
2019,1,60840340,0047
2019,4,60871060,0047
2019,2,60874450,0047
2019,2,60840390,0047
2019,2,60871560,0047
2019,1,60871110,0047
2019,3,60874220,0047
2019,5,60871830,0047
2019,2,60874250,0047
2019,2,60840290,0047
2019,18,60840290,0047
2019,1,60840200,0047
2019,21,60862630,0047
2019,1,60840350,0047
2019,14,60871170,0047
2019,1,60840000,0047
2019,9,60872650,0047
2019,9,60840280,0047
2019,6,60840000,0047
2019,3,60872530,0047
2019,7,60873540,0047
2019,5,60864520,0047
2019,67,60870810,0047
2019,2,60830650,0047
2019,3,60841420,0047
2019,4,60862680,0047
2019,2,60872330,0047
2019,43,60863210,0047
2019,3,60872450,0047
2019,4,60871170,0047
2019,15,60864520,0047
2019,97,60862810,0047
2019,66,60871210,0047
2019,5,60871100,0047
2019,2,60840290,0047
2019,3,60871170,0047
2019,4,60840280,0047
2019,4,60841820,0047
2019,4,60872510,0047
2019,2,60830250,0047
2019,6,60874500,0047
2019,15,60871110,0047
2019,5,60874380,0047
2019,4,60874200,0047
2019,38,60874060,0047
2019,5,60874290,0047
2019,1,60830700,0047
2019,5,60841150,0047
2019,2,60874290,0047
2019,3,60840290,0047
2019,66,60874430,0047
2019,1,60840340,0047
2019,11,60840040,0047
2019,3,60871060,0047
2019,1,60871170,0047
2019,139,60874230,0047
2019,2,60872280,0047
2019,3,60874320,0047
2019,6,60842010,0047
2019,40,60874430,0047
2019,1,60841240,0047
2019,2,60840340,0047
2019,24,60840000,0047
2019,5,60862730,0047
2019,5,60874180,0047
2019,3,60871170,0047
2019,31,60873250,0047
2019,1,60873740,0047
2019,2,60871170,0047
2019,3,60840280,0047
2019,2,60871030,0047
2019,7,60840280,0047
2019,12,60862760,0047
2019,1,60842050,0047
2019,5,60840280,0047
2019,4,60864520,0047
2019,5,60871790,0047
2019,3,60876130,0047
2019,3,60874430,0047
2019,1,60840200,0047
2019,6,60840200,0047
2019,42,60862730,0047
2019,2,60874050,0047
2019,58,60862730,0047
2019,2,60872280,0047
2019,4,60841110,0047
2019,25,60842010,0047
2019,3,60862730,0047
2019,3,60873530,0047
2019,1,60840390,0047
2019,4,60862750,0047
2019,1,60862650,0047
2019,44,60840280,0047
2019,19,60864520,0047
2019,7,60862760,0047
2019,2,60830670,0047
2019,4,60840280,0047
2019,1,60875810,0047
2019,1,60840280,0047
2019,6,60841090,0047
2019,17,60840180,0047
2019,4,60840200,0047
2019,43,60841110,0047
2019,14,60871170,0047
2019,10,60871170,0047
2019,2,60862670,0047
2019,7,60874250,0047
2019,29,60873750,0047
2019,3,60841130,0047
2019,31,60862730,0047
2019,1,60873060,0047
2019,1,60874370,0047
2019,49,60870790,0047
2019,2,60841110,0047
2019,4,60874450,0047
2019,2,60870730,0047
2019,3,60842050,0047
2019,2,60841270,0047
2019,6,60873820,0047
2019,1,60862650,0047
2019,46,60864520,0047
2019,5,60862770,0047
2019,7,60874050,0047
2019,1,60842050,0047
2019,1,60874030,0047
2019,2,60840190,0047
2019,90,60840280,0047
2019,1,60874170,0047
2019,2,60871760,0047
2019,19,60871580,0047
2019,137,60864520,0047
2019,4,60841030,0047
2019,5,60864810,0047
2019,13,60840280,0047
2019,4,60874290,0047
2019,89,60841180,0047
2019,86,60871131,0047
2019,1,60840000,0047
2019,1,60874430,0047
2019,1,60840280,0047
2019,33,60874120,0047
2019,10,60864630,0047
2019,1,60840110,0047
2019,30,60830360,0047
2019,10,60871660,0047
2019,2,60840200,0047
2019,2,60840290,0047
2019,44,60873540,0047
2019,2,60872310,0047
2019,4,60840280,0047
2019,20,60842050,0047
2019,1,60863280,0047
2019,17,60840120,0047
2019,9,60830360,0047
2019,7,60875810,0047
2019,2,60864520,0047
2019,19,60840280,0047
2019,4,60862810,0047
2019,15,60842010,0047
2019,3,60840280,0047
2019,1,60875340,0047
2019,5,60840280,0047
2019,14,60874430,0047
2019,2,60841090,0047
2019,2,60840200,0047
2019,8,60871170,0047
2019,15,60862670,0047
2019,15,60862810,0047
2019,58,60862730,0047
2019,9,60871170,0047
2019,4,60842010,0047
2019,1,60840450,0047
2019,5,60874400,0047
2019,4,60840290,0047
2019,7,60830360,0047
2019,4,60875630,0047
2019,1,60841210,0047
2019,276,60871680,0047
2019,1,60873000,0047
2019,7,60862730,0047
2019,3,60873530,0047
2019,27,60870800,0047
2019,2,60871630,0047
2019,4,60874360,0047
2019,10,60842010,0047
2019,1,60864810,0047
2019,7,60840340,0047
2019,20,60840010,0047
2019,15,60862730,0047
2019,1,60871170,0047
2019,1,60862760,0047
2019,6,60873630,0047
2019,4,60840350,0047
2019,4,60863290,0047
2019,4,60841270,0047
2019,26,60841030,0047
2019,7,60863290,0047
2019,3,60874480,0047
2019,4,60863290,0047
2019,3,60830360,0047
2019,7,60871070,0047
2019,17,60862620,0047
2019,2,60830680,0047
2019,1,60875730,0047
2019,1,60872030,0047
2019,2,60862620,0047
2019,4,60840290,0047
2019,7,60862730,0047
2019,1,60830150,0047
2019,5,60840280,0047
2019,2,60840280,0047
2019,5,60830100,0047
2019,25,60830360,0047
2019,9,60840000,0047
2019,1,60840290,0047
2019,1,60873820,0047
2019,2,60862730,0047
2019,3,60841090,0047
2019,1,60840110,0047
2019,1,60872730,0047
2019,1,60840280,0047
2019,2,60872690,0047
2019,5,60862690,0047
2019,9,60874430,0047
2019,1,60864520,0047
2019,13,60875420,0047
2019,1,60873550,0047
2019,1,60871120,0047
2019,4,60840180,0047
2019,20,60840290,0047
2019,292,60840280,0047
2019,44,60864520,0047
2019,1,60840110,0047
2019,1,60872530,0047
2019,6,60840000,0047
2019,8,60863260,0047
2019,3,60840340,0047
2019,1,60840290,0047
2019,28,60862730,0047
2019,2,60871660,0047
2019,11,60863290,0047
2019,37,60874570,0047
2019,9,60840280,0047
2019,1,60840280,0047
2019,4,60840290,0047
2019,6,60840280,0047
2019,8,60871170,0047
2019,3,60871170,0047
2019,1,60840000,0047
2019,1,60840280,0047
2019,48,60864520,0047
2019,3,60830690,0047
2019,2,60874060,0047
2019,5,60871660,0047
2019,3,60840280,0047
2019,1,60840120,0047
2019,3,60840340,0047
2019,11,60842010,0047
2019,1,60840290,0047
2019,1,60874670,0047
2019,6,60862730,0047
2019,27,60870810,0047
2019,7,60864810,0047
2019,2,60873010,0047
2019,9,60840280,0047
2019,6,60840350,0047
2019,4,60830360,0047
2019,8,60841180,0047
2019,2,60840280,0047
2019,19,60830360,0047
2019,2,60830700,0047
2019,35,60840450,0047
2019,7,60862730,0047
2019,1,60872310,0047
2019,5,60840280,0047
2019,3,60840340,0047
2019,1,60840000,0047
2019,3,60840450,0047
2019,1,60841810,0047
2019,16,60862650,0047
2019,8,60862760,0047
2019,2,60840340,0047
2019,11,60874490,0047
2019,5,60864520,0047
2019,1,60870800,0047
2019,6,60840280,0047
2019,2,60862760,0047
2019,1,60874210,0047
2019,1,60871041,0047
2019,4,60871210,0047
2019,1,60873530,0047
2019,7,60874170,0047
2019,4,60871100,0047
2019,4,60840280,0047
2019,74,60840340,0047
2019,2,60862580,0047
2019,9,60871170,0047
2019,1,60871170,0047
2019,6,60862700,0047
2019,14,60871100,0047
2019,2,60862580,0047
2019,21,60862810,0047
2019,3,60830670,0047
2019,3,60840200,0047
2019,6,60871210,0047
2019,7,60841270,0047
2019,3,60870790,0047
2019,34,60840280,0047
2019,33,60842010,0047
2019,1,60863260,0047
2019,16,60842010,0047
2019,73,60842010,0047
2019,25,60871110,0047
2019,15,60840280,0047
2019,43,60840000,0047
2019,18,60871660,0047
2019,2,60871170,0047
2019,4,60840000,0047
2019,4,60841130,0047
2019,3,60872690,0047
2019,7,60872370,0047
2019,1,60863210,0047
2019,15,60840280,0047
2019,4,60840200,0047
2019,3,60840000,0047
2019,17,60840280,0047
2019,1,60873000,0047
2019,1,60871050,0047
2019,1,60841110,0047
2019,2,60841370,0047
2019,1,60840040,0047
2019,8,60874500,0047
2019,5,60874050,0047
2019,2,60862730,0047
2019,2,60872280,0047
2019,3,60871680,0047
2019,2,60871170,0047
2019,1,60862750,0047
2019,15,60874230,0047
2019,31,60874220,0047
2019,4,60840280,0047
2019,8,60871170,0047
2019,3,60841110,0047
2019,4,60840340,0047
2019,4,60862630,0047
2019,44,60873740,0047
2019,24,60871070,0047
2019,17,60874220,0047
2019,2,60840350,0047
2019,1,60841110,0047
2019,1,60863010,0047
2019,7,60862580,0047
2019,2,60840280,0047
2019,23,60862720,0047
2019,1,60841820,0047
2019,4,60864520,0047
2019,3,60871170,0047
2019,5,60840390,0047
2019,5,60842050,0047
2019,8,60840290,0047
2019,2,60874290,0047
2019,1,60874530,0047
2019,1,60840000,0047
2019,2,60841430,0047
2019,1,60841130,0047
2019,3,60840280,0047
2019,5,60873790,0047
2019,2,60873250,0047
2019,5,60871170,0047
2019,12,60874230,0047
2019,42,60874410,0047
2019,1,60840200,0047
2019,12,60873540,0047
2019,2,60873060,0047
2019,4,60863240,0047
2019,2,60874570,0047
2019,3,60840290,0047
2019,10,60840280,0047
2019,2,60871170,0047
2019,16,60830360,0047
2019,501,60877700,0047
2019,15,60874050,0047
2019,19,60871170,0047
2019,4,60871050,0047
2019,4,60864520,0047
2019,1,60862620,0047
2019,5,60871170,0047
2019,2,60864810,0047
2019,22,60863010,0047
2019,3,60840280,0047
2019,22,60840290,0047
2019,1,60830730,0047
2019,103,60873250,0047
2019,77,60871170,0047
2019,2,60840340,0047
2019,7,60840280,0047
2019,40,60871170,0047
2019,2,60842050,0047
2019,4,60874230,0047
2019,2,60874320,0047
2019,3,60873000,0047
2019,2,60842010,0047
2019,47,60874400,0047
2019,2,60871110,0047
2019,5,60840350,0047
2019,22,60830680,0047
2019,10,60841110,0047
2019,1,60871170,0047
2019,2,60840200,0047
2019,4,60840290,0047
2019,24,60840200,0047
2019,9,60871170,0047
2019,15,60841810,0047
2019,1,60840280,0047
2019,1,60840280,0047
2019,7,60863040,0047
2019,7,60874360,0047
2019,3,60862700,0047
2019,43,60862730,0047
2019,2,60840290,0047
2019,2,60871170,0047
2019,1,60871680,0047
2019,2,60873830,0047
2019,11,60862580,0047
2019,9,60873010,0047
2019,15,60864520,0047
2019,2,60842010,0047
2019,14,60840280,0047
2019,2,60874550,0047
2019,7,60840280,0047
2019,1,60874170,0047
2019,32,60874320,0047
2019,12,60874400,0047
2019,1,60840000,0047
2019,4,60874290,0047
2019,111,60840340,0047
2019,1,60842010,0047
2019,7,60874690,0047
2019,25,60840000,0047
2019,2,60830720,0047
2019,2,60840040,0047
2019,1,60873830,0047
2019,6,60840280,0047
2019,3,60840340,0047
2019,5,60840370,0047
2019,1,60870830,0047
2019,444,60862730,0047
2019,8,60863280,0047
2019,3,60871170,0047
2019,1,60840350,0047
2019,2,60841430,0047
2019,2,60840280,0047
2019,1,60875630,0047
2019,23,60872530,0047
2019,15,60841280,0047
2019,9,60840280,0047
2019,5,60840340,0047
2019,47,60840280,0047
2019,3,60874410,0047
2019,6,60870830,0047
2019,6,60871010,0047
2019,3,60840350,0047
2019,7,60864591,0047
2019,1,60874360,0047
2019,14,60873120,0047
2019,1,60864810,0047
2019,1,60840200,0047
2019,13,60870780,0047
2019,1,60840290,0047
2019,1,60875630,0047
2019,37,60840280,0047
2019,13,60874170,0047
2019,2,60840200,0047
2019,1,60863280,0047
2019,1,60840780,0047
2019,3,60873650,0047
2019,5,60841690,0047
2019,12,60871110,0047
2019,1,60873630,0047
2019,1,60871830,0047
2019,5,60871170,0047
2019,3,60871170,0047
2019,3,60840280,0047
2019,2,60871170,0047
2019,1,60874060,0047
2019,3,60840340,0047
2019,1,60872100,0047
2019,22,60870800,0047
2019,4,60876270,0047
2019,10,60840280,0047
2019,33,60862730,0047
2019,1,60840290,0047
2019,3,60873000,0047
2019,13,60864520,0047
2019,3,60841390,0047
2019,24,60841240,0047
2019,3,60841820,0047
2019,2,60840350,0047
2019,2,60873000,0047
2019,3,60872330,0047
2019,1,60873060,0047
2019,1,60840290,0047
2019,7,60841220,0047
2019,1,60840200,0047
2019,2,60841110,0047
2019,108,60840290,0047
2019,1,60830160,0047
2019,1,60875720,0047
2019,2,60842010,0047
2019,4,60840200,0047
2019,16,60864810,0047
2019,33,60862750,0047
2019,1,60871170,0047
2019,8,60842050,0047
2019,13,60862750,0047
2019,1,60830360,0047
2019,9,60830360,0047
2019,109,60830020,0047
2019,4,60874230,0047
2019,2,60874500,0047
2019,111,60874060,0047
2019,6,60840290,0047
2019,3,60871030,0047
2019,1,60871030,0047
2019,1,60873010,0047
2019,1,60862700,0047
2019,2,60873250,0047
2019,40,60840290,0047
2019,5,60840390,0047
2019,1,60871640,0047
2019,6,60842050,0047
2019,2,60842050,0047
2019,10,60864520,0047
2019,49,60840280,0047
2019,130,60877700,0047
2019,8,60874430,0047
2019,3,60874410,0047
2019,27,60830360,0047
2019,1,60871100,0047
2019,4,60872690,0047
2019,14,60840200,0047
2019,22,60871170,0047
2019,12,60841360,0047
2019,1,60830360,0047
2019,1,60874500,0047
2019,6,60840340,0047
2019,1,60871170,0047
2019,4,60842010,0047
2019,2,60862670,0047
2019,17,60840280,0047
2019,19,60870590,0047
2019,2,60840380,0047
2019,9,60872180,0047
2019,6,60874180,0047
2019,4,60874380,0047
2019,1,60840290,0047
2019,10,60874380,0047
2019,17,60840290,0047
2019,4,60874350,0047
2019,16,60873630,0047
2019,11,60840280,0047
2019,1,60871030,0047
2019,6,60840350,0047
2019,23,60864520,0047
2019,2,60871170,0047
2019,9,60840200,0047
2019,1,60840280,0047
2019,5,60841270,0047
2019,2,60840200,0047
2019,5,60862730,0047
2019,3,60840140,0047
2019,14,60874400,0047
2019,4,60871170,0047
2019,69,60862730,0047
2019,8,60871201,0047
2019,1,60841420,0047
2019,1,60841240,0047
2019,3,60841280,0047
2019,18,60862730,0047
2019,21,60840000,0047
2019,29,60841030,0047
2019,1,60874530,0047
2019,3,60840280,0047
2019,89,60874120,0047
2019,3,60862730,0047
2019,1,60862700,0047
2019,3,60840280,0047
2019,3,60871660,0047
2019,5,60840280,0047
2019,189,60863250,0047
2019,4,60830310,0047
2019,9,60841220,0047
2019,19,60873750,0047
2019,82,60840280,0047
2019,1,60871170,0047
2019,3,60871170,0047
2019,276,60871680,0047
2019,1,60873250,0047
2019,1,60872460,0047
2019,9,60871660,0047
2019,6,60874250,0047
2019,1,60840000,0047
2019,1,60872407,0047
2019,1,60874170,0047
2019,1,60871170,0047
2019,1,60841130,0047
2019,14,60874470,0047
2019,1,60830160,0047
2019,23,60840290,0047
2019,2,60871060,0047
2019,1,60874530,0047
2019,29,60871170,0047
2019,7,60874170,0047
2019,4,60840280,0047
2019,3,60830590,0047
2019,1,60871100,0047
2019,5,60871790,0047
2019,3,60862760,0047
2019,1,60874170,0047
2019,2,60872310,0047
2019,75,60871770,0047
2019,3,60840340,0047
2019,3,60830680,0047
2019,1,60830680,0047
2019,8,60873530,0047
2019,3,60841090,0047
2019,4,60840450,0047
2019,4,60840010,0047
2019,1,60840350,0047
2019,16,60874190,0047
2019,1,60871170,0047
2019,1,60862670,0047
2019,1,60874400,0047
2019,2,60871170,0047
2019,1,60871170,0047
2019,4,60840280,0047
2019,41,60864720,0047
2019,3,60871100,0047
2019,14,60864520,0047
2019,6,60871170,0047
2019,10,60873290,0047
2019,25,60873290,0047
2019,6,60873060,0047
2019,6,60871170,0047
2019,1,60871060,0047
2019,2,60840350,0047
2019,1,60873250,0047
2019,2,60841240,0047
2019,7,60873290,0047
2019,1,60873810,0047
2019,2,60874170,0047
2019,11,60830360,0047
2019,2,60841680,0047
2019,5,60870830,0047
2019,120,60873630,0047
2019,12,60873550,0047
2019,1,60873780,0047
2019,1,60872060,0047
2019,7,60830360,0047
2019,12,60841110,0047
2019,1,60840280,0047
2019,4,60863290,0047
2019,1,60872370,0047
2019,5,60871660,0047
2019,13,60842010,0047
2019,3,60830430,0047
2019,166,60871790,0047
2019,43,60863020,0047
2019,1,60840000,0047
2019,2,60871030,0047
2019,1,60840000,0047
2019,2,60876270,0047
2019,1,60841580,0047
2019,2,60840370,0047
2019,1,60841710,0047
2019,2,60871660,0047
2019,6,60870780,0047
2019,1,60830360,0047
2019,48,60841030,0047
2019,3,60871170,0047
2019,7,60840460,0047
2019,5,60840280,0047
2019,6,60842010,0047
2019,7,60864520,0047
2019,2,60874570,0047
2019,8,60840450,0047
2019,3,60840280,0047
2019,2,60864520,0047
2019,6,60862730,0047
2019,1,60871170,0047
2019,19,60871131,0047
2019,7,60871170,0047
2019,4,60873530,0047
2019,4,60840280,0047
2019,3,60862760,0047
2019,1,60873120,0047
2019,3,60874430,0047
2019,1,60862580,0047
2019,7,60830020,0047
2019,17,60842040,0047
2019,2,60840280,0047
2019,8,60841240,0047
2019,7,60842050,0047
2019,7,60874170,0047
2019,6,60840110,0047
2019,10,60840200,0047
2019,261,60830000,0047
2019,6,60871210,0047
2019,9,60841360,0047
2019,1,60872402,0047
2019,2,60864810,0047
2019,1,60871170,0047
2019,7,60863210,0047
2019,1,60871100,0047
2019,1,60873650,0047
2019,11,60871170,0047
2019,4,60873820,0047
2019,7,60871660,0047
2019,3,60840450,0047
2019,1,60873280,0047
2019,10,60874170,0047
2019,2,60874230,0047
2019,87,60840000,0047
2019,1,60840200,0047
2019,4,60871600,0047
2019,161,60873830,0047
2019,2,60840460,0047
2019,1,60871640,0047
2019,1,60874250,0047
2019,3,60842010,0047
2019,2,60840290,0047
2019,3,60862580,0047
2019,1,60870760,0047
2019,8,60873060,0047
2019,3,60831050,0047
2019,172,60863280,0047
2019,10,60842010,0047
2019,1,60874250,0047
2019,2,60872370,0047
2019,1,60841250,0047
2019,2,60864591,0047
2019,10,60871070,0047
2019,9,60871020,0047
2019,5,60871030,0047
2019,6,60842010,0047
2019,1,60873540,0047
2019,13,60840340,0047
2019,5,60871170,0047
2019,24,60840280,0047
2019,8,60840290,0047
2019,11,60842040,0047
2019,2,60870730,0047
2019,12,60875390,0047
2019,5,60840280,0047
2019,6,60873290,0047
2019,1,60874550,0047
2019,33,60877700,0047
2019,1,60830430,0047
2019,3,60871170,0047
2019,3,60842050,0047
2019,29,60874430,0047
2019,3,60871170,0047
2019,3,60871170,0047
